state_territory,week_end,admits_next_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end
ia,2024-12-07,84.0,84.0,-0.0561797752808988,0,2024-12-14
ia,2025-03-22,55.0,55.0,0.1702127659574468,0,2025-03-29
ia,2025-05-31,14.0,14.0,0.0769230769230769,0,2025-06-07
ia,2025-06-14,19.0,19.0,0.7272727272727273,0,2025-06-21
ia,2025-06-21,9.0,9.0,-0.5263157894736842,0,2025-06-28
ia,2025-06-28,6.0,6.0,-0.3333333333333333,0,2025-07-05
ia,2025-07-05,10.0,10.0,0.6666666666666666,0,2025-07-12
ia,2025-07-12,16.0,16.0,0.6,0,2025-07-19
ia,2025-07-19,8.0,8.0,-0.5,0,2025-07-26
ia,2025-08-16,55.0,55.0,0.71875,0,2025-08-23
ia,2025-08-23,54.0,54.0,-0.0181818181818181,0,2025-08-30
ia,2025-10-11,39.0,39.0,-0.048780487804878,0,2025-10-18
ia,2025-10-18,35.0,35.0,-0.1025641025641025,0,2025-10-25
ia,2025-10-25,27.0,27.0,-0.2285714285714285,0,2025-11-01
ia,2025-11-01,22.0,22.0,-0.1851851851851851,0,2025-11-08
ia,2025-11-15,18.0,18.0,-0.28,0,2025-11-22
ia,2025-11-22,23.0,23.0,0.2777777777777778,0,2025-11-29
ia,2026-02-28,66.0,66.0,0.0,0,2026-03-07
ia,2026-04-04,6.0,6.0,-0.7272727272727273,0,2026-04-11
ia,2026-04-11,16.0,16.0,1.6666666666666667,0,2026-04-18
ia,2026-04-25,8.0,8.0,-0.4666666666666667,0,2026-05-02
ia,2026-05-02,9.0,9.0,0.125,0,2026-05-09
ia,2026-05-09,7.0,7.0,-0.2222222222222222,0,2026-05-16
ia,2026-05-16,6.0,6.0,-0.1428571428571428,0,2026-05-23
ia,2026-05-23,2.0,2.0,-0.6666666666666666,0,2026-05-30
ia,2026-05-30,3.0,3.0,0.5,0,2026-06-06
ia,2026-06-06,4.0,4.0,0.3333333333333333,0,2026-06-13
ia,2026-06-13,3.0,3.0,-0.25,0,2026-06-20
ia,2026-06-20,5.0,5.0,0.6666666666666666,0,2026-06-27
ia,2026-06-27,4.0,4.0,-0.2,0,2026-07-04
id,2022-01-08,365.0,365.0,0.2629757785467128,1,2022-01-15
id,2022-03-19,36.0,36.0,-0.25,0,2022-03-26
id,2022-03-26,18.0,18.0,-0.5,0,2022-04-02
id,2022-04-09,29.0,29.0,0.2083333333333333,0,2022-04-16
id,2022-04-16,37.0,37.0,0.2758620689655172,0,2022-04-23
id,2022-04-23,53.0,53.0,0.4324324324324324,0,2022-04-30
id,2022-05-07,49.0,49.0,-0.109090909090909,0,2022-05-14
id,2022-05-14,66.0,66.0,0.3469387755102041,1,2022-05-21
id,2022-05-21,85.0,85.0,0.2878787878787879,1,2022-05-28
id,2022-07-02,221.0,221.0,0.0137614678899082,0,2022-07-09
id,2022-08-13,163.0,163.0,0.1319444444444444,1,2022-08-20
id,2022-08-27,140.0,140.0,-0.1616766467065868,0,2022-09-03
id,2022-09-10,125.0,125.0,-0.1258741258741259,0,2022-09-17
id,2022-10-01,106.0,106.0,-0.171875,0,2022-10-08
id,2022-10-08,135.0,135.0,0.2735849056603773,1,2022-10-15
id,2022-10-15,139.0,139.0,0.0296296296296296,0,2022-10-22
id,2022-10-29,88.0,88.0,-0.1775700934579439,0,2022-11-05
id,2022-11-12,123.0,123.0,0.268041237113402,1,2022-11-19
id,2022-11-19,149.0,149.0,0.2113821138211382,1,2022-11-26
id,2022-12-17,136.0,136.0,-0.1707317073170731,0,2022-12-24
id,2023-01-21,92.0,92.0,-0.010752688172043,0,2023-01-28
id,2023-01-28,86.0,86.0,-0.0652173913043478,0,2023-02-04
id,2023-02-04,100.0,100.0,0.1627906976744186,1,2023-02-11
id,2023-02-11,117.0,117.0,0.17,1,2023-02-18
id,2023-02-18,110.0,110.0,-0.0598290598290598,0,2023-02-25
id,2023-03-11,104.0,104.0,-0.140495867768595,0,2023-03-18
id,2023-03-18,86.0,86.0,-0.173076923076923,0,2023-03-25
id,2023-03-25,110.0,110.0,0.2790697674418604,1,2023-04-01
id,2023-04-01,95.0,95.0,-0.1363636363636363,0,2023-04-08
id,2023-04-15,62.0,62.0,-0.1621621621621621,0,2023-04-22
id,2023-04-22,57.0,57.0,-0.0806451612903225,0,2023-04-29
id,2023-04-29,55.0,55.0,-0.0350877192982456,0,2023-05-06
id,2023-05-13,31.0,31.0,-0.225,0,2023-05-20
id,2023-05-20,35.0,35.0,0.1290322580645161,0,2023-05-27
id,2023-05-27,27.0,27.0,-0.2285714285714285,0,2023-06-03
id,2023-06-03,32.0,32.0,0.1851851851851851,0,2023-06-10
id,2023-06-10,28.0,28.0,-0.125,0,2023-06-17
id,2023-06-17,22.0,22.0,-0.2142857142857142,0,2023-06-24
id,2023-06-24,30.0,30.0,0.3636363636363636,0,2023-07-01
id,2023-07-01,27.0,27.0,-0.1,0,2023-07-08
id,2023-07-08,22.0,22.0,-0.1851851851851851,0,2023-07-15
id,2023-07-15,27.0,27.0,0.2272727272727272,0,2023-07-22
id,2023-07-22,25.0,25.0,-0.074074074074074,0,2023-07-29
id,2023-09-02,82.0,82.0,0.0,0,2023-09-09
id,2023-09-09,84.0,84.0,0.024390243902439,0,2023-09-16
id,2023-09-16,100.0,100.0,0.1904761904761904,1,2023-09-23
id,2023-09-23,124.0,124.0,0.24,1,2023-09-30
id,2023-09-30,134.0,134.0,0.0806451612903225,0,2023-10-07
id,2023-10-07,112.0,112.0,-0.1641791044776119,0,2023-10-14
id,2023-10-21,88.0,88.0,-0.2072072072072072,0,2023-10-28
id,2023-10-28,94.0,94.0,0.0681818181818181,0,2023-11-04
id,2023-11-04,107.0,107.0,0.1382978723404255,1,2023-11-11
id,2023-11-18,116.0,116.0,0.2747252747252747,1,2023-11-25
id,2023-11-25,165.0,165.0,0.4224137931034483,1,2023-12-02
id,2023-12-02,169.0,169.0,0.0242424242424242,0,2023-12-09
id,2026-03-14,15.0,15.0,-0.2857142857142857,0,2026-03-21
id,2026-03-28,5.0,5.0,-0.375,0,2026-04-04
id,2026-04-11,8.0,8.0,1.0,0,2026-04-18
id,2026-04-18,3.0,3.0,-0.625,0,2026-04-25
id,2026-05-02,6.0,6.0,-0.6470588235294118,0,2026-05-09
id,2026-05-09,8.0,8.0,0.3333333333333333,0,2026-05-16
id,2026-05-16,8.0,8.0,0.0,0,2026-05-23
id,2026-06-06,0.0,0.0,-1.0,0,2026-06-13
id,2026-06-13,0.0,0.0,,0,2026-06-20
id,2026-06-20,3.0,3.0,,0,2026-06-27
id,2026-06-27,3.0,3.0,0.0,0,2026-07-04
il,2022-01-01,6028.0,6028.0,0.1976952116034174,1,2022-01-08
il,2022-01-08,5883.0,5883.0,-0.0240544127405441,0,2022-01-15
il,2022-01-15,4562.0,4562.0,-0.2245453000169981,0,2022-01-22
il,2022-01-22,3487.0,3487.0,-0.2356422621657168,0,2022-01-29
il,2022-02-05,1945.0,1945.0,-0.2363564978405967,0,2022-02-12
il,2022-02-12,1239.0,1239.0,-0.3629820051413882,0,2022-02-19
il,2022-02-19,974.0,974.0,-0.2138821630347054,0,2022-02-26
il,2022-02-26,719.0,719.0,-0.2618069815195072,0,2022-03-05
il,2022-03-05,551.0,551.0,-0.2336578581363004,0,2022-03-12
il,2022-03-12,471.0,471.0,-0.1451905626134301,0,2022-03-19
il,2022-03-19,433.0,433.0,-0.0806794055201698,0,2022-03-26
il,2022-03-26,415.0,415.0,-0.0415704387990762,0,2022-04-02
il,2022-04-02,452.0,452.0,0.0891566265060241,0,2022-04-09
il,2022-04-09,508.0,508.0,0.1238938053097345,0,2022-04-16
il,2022-04-16,524.0,524.0,0.0314960629921259,0,2022-04-23
il,2022-04-23,703.0,703.0,0.3416030534351145,1,2022-04-30
il,2022-04-30,807.0,807.0,0.1479374110953058,1,2022-05-07
il,2022-05-07,984.0,984.0,0.2193308550185873,1,2022-05-14
il,2022-05-14,1180.0,1180.0,0.1991869918699187,1,2022-05-21
il,2022-05-21,1255.0,1255.0,0.0635593220338983,0,2022-05-28
il,2022-05-28,1275.0,1275.0,0.0159362549800796,0,2022-06-04
il,2022-06-11,1173.0,1173.0,-0.0440097799511002,0,2022-06-18
il,2022-06-18,1261.0,1261.0,0.0750213128729752,0,2022-06-25
il,2022-06-25,1405.0,1405.0,0.1141950832672482,1,2022-07-02
il,2022-07-02,1473.0,1473.0,0.0483985765124555,0,2022-07-09
il,2022-07-16,1639.0,1639.0,0.0262993112085159,0,2022-07-23
il,2022-07-30,1622.0,1622.0,0.037747920665387,0,2022-08-06
il,2022-08-06,1591.0,1591.0,-0.0191122071516646,0,2022-08-13
il,2022-08-13,1510.0,1510.0,-0.0509113764927718,0,2022-08-20
il,2022-08-20,1417.0,1417.0,-0.0615894039735099,0,2022-08-27
il,2022-09-10,1234.0,1234.0,-0.1096681096681096,0,2022-09-17
il,2022-09-17,1152.0,1152.0,-0.06645056726094,0,2022-09-24
il,2022-10-08,1027.0,1027.0,-0.0143953934740882,0,2022-10-15
il,2022-10-22,1183.0,1183.0,0.0715579710144927,0,2022-10-29
il,2022-10-29,1240.0,1240.0,0.0481825866441251,0,2022-11-05
il,2022-11-05,1182.0,1182.0,-0.0467741935483871,0,2022-11-12
il,2022-11-12,1213.0,1213.0,0.0262267343485617,0,2022-11-19
il,2022-11-19,1315.0,1315.0,0.0840890354492992,0,2022-11-26
il,2022-11-26,1634.0,1634.0,0.2425855513307984,1,2022-12-03
il,2023-01-14,1297.0,1297.0,-0.1283602150537634,0,2023-01-21
il,2023-01-21,1151.0,1151.0,-0.1125674633770239,0,2023-01-28
il,2023-02-04,1014.0,1014.0,-0.0145772594752186,0,2023-02-11
il,2023-02-11,1114.0,1114.0,0.0986193293885601,0,2023-02-18
il,2023-02-18,1092.0,1092.0,-0.0197486535008976,0,2023-02-25
il,2023-02-25,1081.0,1081.0,-0.01007326007326,0,2023-03-04
il,2023-03-11,997.0,997.0,-0.0049900199600798,0,2023-03-18
il,2023-03-18,964.0,964.0,-0.033099297893681,0,2023-03-25
il,2023-03-25,964.0,964.0,0.0,0,2023-04-01
il,2023-04-01,792.0,792.0,-0.1784232365145228,0,2023-04-08
il,2023-04-08,713.0,713.0,-0.0997474747474747,0,2023-04-15
il,2023-04-15,613.0,613.0,-0.1402524544179523,0,2023-04-22
il,2023-04-22,484.0,484.0,-0.2104404567699836,0,2023-04-29
il,2023-04-29,482.0,482.0,-0.0041322314049586,0,2023-05-06
il,2023-05-06,476.0,476.0,-0.0124481327800829,0,2023-05-13
il,2023-05-13,384.0,384.0,-0.1932773109243697,0,2023-05-20
il,2023-05-20,329.0,329.0,-0.1432291666666666,0,2023-05-27
il,2023-05-27,304.0,304.0,-0.0759878419452887,0,2023-06-03
il,2023-06-03,200.0,200.0,-0.3421052631578947,0,2023-06-10
il,2023-06-10,239.0,239.0,0.195,0,2023-06-17
il,2023-06-17,233.0,233.0,-0.0251046025104602,0,2023-06-24
il,2023-06-24,196.0,196.0,-0.1587982832618025,0,2023-07-01
il,2023-07-01,246.0,246.0,0.2551020408163265,0,2023-07-08
il,2023-07-08,181.0,181.0,-0.2642276422764227,0,2023-07-15
il,2023-07-15,194.0,194.0,0.0718232044198895,0,2023-07-22
il,2023-07-22,265.0,265.0,0.3659793814432989,0,2023-07-29
il,2023-07-29,313.0,313.0,0.1811320754716981,0,2023-08-05
il,2023-08-05,369.0,369.0,0.1789137380191693,0,2023-08-12
il,2023-08-12,459.0,459.0,0.2439024390243902,0,2023-08-19
il,2023-08-19,582.0,582.0,0.2679738562091503,1,2023-08-26
il,2023-08-26,653.0,653.0,0.1219931271477663,1,2023-09-02
il,2023-09-02,717.0,717.0,0.0980091883614088,0,2023-09-09
il,2023-09-16,736.0,736.0,-0.0264550264550264,0,2023-09-23
il,2023-09-23,604.0,604.0,-0.1793478260869565,0,2023-09-30
il,2023-09-30,604.0,604.0,0.0,0,2023-10-07
il,2023-10-14,608.0,608.0,0.1450094161958568,1,2023-10-21
il,2023-10-21,686.0,686.0,0.1282894736842105,1,2023-10-28
il,2023-10-28,661.0,661.0,-0.0364431486880466,0,2023-11-04
il,2023-11-04,859.0,859.0,0.2995461422087745,1,2023-11-11
il,2023-11-11,974.0,974.0,0.1338766006984866,1,2023-11-18
il,2023-11-18,1113.0,1113.0,0.1427104722792607,1,2023-11-25
il,2023-11-25,1410.0,1410.0,0.2668463611859838,1,2023-12-02
il,2023-12-23,1795.0,1795.0,0.1462324393358876,1,2023-12-30
il,2024-01-06,1424.0,1424.0,-0.1111111111111111,0,2024-01-13
il,2024-01-13,1161.0,1161.0,-0.184691011235955,0,2024-01-20
il,2024-01-20,895.0,895.0,-0.2291128337639965,0,2024-01-27
il,2024-01-27,777.0,777.0,-0.1318435754189944,0,2024-02-03
il,2024-02-03,745.0,745.0,-0.0411840411840411,0,2024-02-10
il,2024-02-10,821.0,821.0,0.1020134228187919,1,2024-02-17
il,2024-02-17,763.0,763.0,-0.0706455542021924,0,2024-02-24
il,2024-02-24,657.0,657.0,-0.1389252948885976,0,2024-03-02
il,2024-03-02,550.0,550.0,-0.1628614916286149,0,2024-03-09
il,2024-03-09,466.0,466.0,-0.1527272727272727,0,2024-03-16
il,2024-03-16,386.0,386.0,-0.1716738197424892,0,2024-03-23
il,2024-03-23,378.0,378.0,-0.0207253886010362,0,2024-03-30
il,2024-03-30,322.0,322.0,-0.1481481481481481,0,2024-04-06
il,2024-04-06,301.0,301.0,-0.0652173913043478,0,2024-04-13
il,2024-04-13,229.0,229.0,-0.2392026578073089,0,2024-04-20
il,2024-04-20,236.0,236.0,0.0305676855895196,0,2024-04-27
il,2024-10-26,120.0,120.0,,0,2024-11-02
il,2024-11-02,237.0,237.0,0.975,0,2024-11-09
il,2024-11-09,228.0,228.0,-0.0379746835443038,0,2024-11-16
il,2024-11-16,261.0,261.0,0.1447368421052631,0,2024-11-23
il,2024-11-23,274.0,274.0,0.0498084291187739,0,2024-11-30
il,2024-11-30,338.0,338.0,0.2335766423357664,0,2024-12-07
il,2024-12-07,449.0,449.0,0.3284023668639053,0,2024-12-14
il,2024-12-14,562.0,562.0,0.2516703786191537,1,2024-12-21
il,2024-12-21,817.0,817.0,0.4537366548042704,1,2024-12-28
il,2024-12-28,1136.0,1136.0,0.390452876376989,1,2025-01-04
il,2025-01-04,820.0,820.0,-0.278169014084507,0,2025-01-11
il,2025-01-11,730.0,730.0,-0.1097560975609756,0,2025-01-18
il,2025-01-18,631.0,631.0,-0.1356164383561643,0,2025-01-25
il,2025-01-25,610.0,610.0,-0.0332805071315372,0,2025-02-01
il,2025-02-01,646.0,646.0,0.0590163934426229,0,2025-02-08
il,2025-02-08,554.0,554.0,-0.1424148606811145,0,2025-02-15
il,2025-02-15,546.0,546.0,-0.0144404332129963,0,2025-02-22
il,2025-02-22,499.0,499.0,-0.086080586080586,0,2025-03-01
il,2025-03-01,468.0,468.0,-0.0621242484969939,0,2025-03-08
il,2025-03-08,482.0,482.0,0.0299145299145299,0,2025-03-15
il,2025-03-15,365.0,365.0,-0.2427385892116182,0,2025-03-22
il,2025-03-22,327.0,327.0,-0.1041095890410958,0,2025-03-29
il,2025-03-29,345.0,345.0,0.055045871559633,0,2025-04-05
il,2025-04-05,249.0,249.0,-0.2782608695652174,0,2025-04-12
il,2025-04-12,210.0,210.0,-0.1566265060240964,0,2025-04-19
il,2025-04-19,208.0,208.0,-0.0095238095238095,0,2025-04-26
il,2025-04-26,151.0,151.0,-0.2740384615384615,0,2025-05-03
il,2025-05-03,119.0,119.0,-0.2119205298013245,0,2025-05-10
il,2025-05-10,135.0,135.0,0.134453781512605,0,2025-05-17
il,2025-05-17,109.0,109.0,-0.1925925925925926,0,2025-05-24
il,2025-05-24,94.0,94.0,-0.1376146788990825,0,2025-05-31
il,2025-05-31,95.0,95.0,0.0106382978723404,0,2025-06-07
il,2025-06-07,96.0,96.0,0.0105263157894736,0,2025-06-14
il,2025-06-14,75.0,75.0,-0.21875,0,2025-06-21
il,2025-06-21,64.0,64.0,-0.1466666666666666,0,2025-06-28
il,2025-06-28,63.0,63.0,-0.015625,0,2025-07-05
il,2025-07-05,89.0,89.0,0.4126984126984127,0,2025-07-12
il,2025-07-12,82.0,82.0,-0.0786516853932584,0,2025-07-19
il,2025-07-19,109.0,109.0,0.3292682926829268,0,2025-07-26
il,2025-07-26,111.0,111.0,0.018348623853211,0,2025-08-02
il,2025-08-02,142.0,142.0,0.2792792792792792,0,2025-08-09
il,2025-08-09,200.0,200.0,0.4084507042253521,0,2025-08-16
il,2025-08-16,200.0,200.0,0.0,0,2025-08-23
il,2025-08-23,274.0,274.0,0.37,0,2025-08-30
il,2025-08-30,286.0,286.0,0.0437956204379562,0,2025-09-06
il,2025-09-06,308.0,308.0,0.0769230769230769,0,2025-09-13
il,2025-09-13,293.0,293.0,-0.0487012987012987,0,2025-09-20
il,2025-09-20,219.0,219.0,-0.2525597269624573,0,2025-09-27
il,2025-09-27,179.0,179.0,-0.182648401826484,0,2025-10-04
il,2025-10-04,135.0,135.0,-0.2458100558659217,0,2025-10-11
il,2025-10-11,122.0,122.0,-0.0962962962962963,0,2025-10-18
il,2025-10-18,93.0,93.0,-0.2377049180327868,0,2025-10-25
il,2025-10-25,99.0,99.0,0.064516129032258,0,2025-11-01
il,2025-11-01,123.0,123.0,0.2424242424242424,0,2025-11-08
il,2025-11-08,114.0,114.0,-0.073170731707317,0,2025-11-15
il,2025-11-15,151.0,151.0,0.3245614035087719,0,2025-11-22
il,2025-11-22,171.0,171.0,0.1324503311258278,0,2025-11-29
il,2025-11-29,247.0,247.0,0.4444444444444444,0,2025-12-06
il,2025-12-06,291.0,291.0,0.1781376518218623,0,2025-12-13
il,2025-12-13,369.0,369.0,0.268041237113402,0,2025-12-20
il,2025-12-20,577.0,577.0,0.5636856368563685,1,2025-12-27
il,2026-01-24,507.0,507.0,-0.0748175182481751,0,2026-01-31
il,2026-02-07,473.0,473.0,0.0605381165919282,0,2026-02-14
il,2026-02-21,345.0,345.0,-0.1221374045801526,0,2026-02-28
il,2026-02-28,284.0,284.0,-0.1768115942028985,0,2026-03-07
il,2026-03-07,224.0,224.0,-0.2112676056338028,0,2026-03-14
il,2026-03-14,178.0,178.0,-0.2053571428571428,0,2026-03-21
il,2026-03-21,106.0,106.0,-0.4044943820224719,0,2026-03-28
il,2026-03-28,103.0,103.0,-0.0283018867924528,0,2026-04-04
il,2026-04-04,65.0,65.0,-0.3689320388349514,0,2026-04-11
il,2026-04-11,54.0,54.0,-0.1692307692307692,0,2026-04-18
il,2026-04-18,68.0,68.0,0.2592592592592592,0,2026-04-25
il,2026-04-25,41.0,41.0,-0.3970588235294117,0,2026-05-02
il,2026-05-02,32.0,32.0,-0.2195121951219512,0,2026-05-09
il,2026-05-09,17.0,17.0,-0.46875,0,2026-05-16
il,2026-05-16,24.0,24.0,0.4117647058823529,0,2026-05-23
il,2026-05-23,17.0,17.0,-0.2916666666666667,0,2026-05-30
il,2026-05-30,8.0,8.0,-0.5294117647058824,0,2026-06-06
il,2026-06-06,15.0,15.0,0.875,0,2026-06-13
il,2026-06-13,14.0,14.0,-0.0666666666666666,0,2026-06-20
il,2026-06-20,9.0,9.0,-0.3571428571428571,0,2026-06-27
il,2026-06-27,13.0,13.0,0.4444444444444444,0,2026-07-04
in,2022-06-11,529.0,529.0,0.1183932346723044,1,2022-06-18
in,2022-09-17,470.0,470.0,-0.1328413284132841,0,2022-09-24
in,2022-09-24,356.0,356.0,-0.2425531914893617,0,2022-10-01
in,2022-10-08,368.0,368.0,-0.0588235294117647,0,2022-10-15
in,2022-10-15,416.0,416.0,0.1304347826086956,1,2022-10-22
in,2022-10-29,512.0,512.0,0.0963597430406852,0,2022-11-05
in,2023-02-04,471.0,471.0,0.1349397590361445,1,2023-02-11
in,2023-02-25,427.0,427.0,-0.0553097345132743,0,2023-03-04
in,2023-03-11,323.0,323.0,-0.2141119221411192,0,2023-03-18
in,2023-03-18,326.0,326.0,0.0092879256965944,0,2023-03-25
in,2023-03-25,286.0,286.0,-0.1226993865030674,0,2023-04-01
in,2023-04-01,285.0,285.0,-0.0034965034965034,0,2023-04-08
in,2023-04-08,277.0,277.0,-0.0280701754385964,0,2023-04-15
in,2023-05-06,207.0,207.0,0.101063829787234,0,2023-05-13
in,2023-06-10,78.0,78.0,-0.3035714285714285,0,2023-06-17
in,2023-06-17,70.0,70.0,-0.1025641025641025,0,2023-06-24
in,2023-07-01,81.0,81.0,0.208955223880597,0,2023-07-08
in,2023-07-08,77.0,77.0,-0.0493827160493827,0,2023-07-15
in,2023-07-15,102.0,102.0,0.3246753246753247,0,2023-07-22
in,2023-07-22,137.0,137.0,0.3431372549019608,0,2023-07-29
in,2023-07-29,159.0,159.0,0.1605839416058394,0,2023-08-05
in,2023-08-05,157.0,157.0,-0.0125786163522012,0,2023-08-12
in,2023-08-12,211.0,211.0,0.3439490445859872,0,2023-08-19
in,2023-08-26,381.0,381.0,0.2133757961783439,1,2023-09-02
in,2023-09-02,382.0,382.0,0.0026246719160104,0,2023-09-09
in,2023-09-30,315.0,315.0,-0.2298288508557457,0,2023-10-07
in,2023-10-07,323.0,323.0,0.0253968253968253,0,2023-10-14
in,2023-10-14,386.0,386.0,0.1950464396284829,1,2023-10-21
in,2023-10-21,346.0,346.0,-0.1036269430051813,0,2023-10-28
in,2023-10-28,354.0,354.0,0.0231213872832369,0,2023-11-04
in,2023-11-04,409.0,409.0,0.1553672316384181,1,2023-11-11
in,2023-11-11,451.0,451.0,0.1026894865525672,1,2023-11-18
in,2023-11-18,585.0,585.0,0.2971175166297117,1,2023-11-25
in,2023-11-25,846.0,846.0,0.4461538461538462,1,2023-12-02
in,2024-01-20,486.0,486.0,-0.25115562403698,0,2024-01-27
in,2024-02-03,408.0,408.0,-0.0121065375302663,0,2024-02-10
in,2024-02-10,348.0,348.0,-0.1470588235294117,0,2024-02-17
in,2024-03-02,306.0,306.0,-0.1818181818181818,0,2024-03-09
in,2024-03-09,263.0,263.0,-0.1405228758169934,0,2024-03-16
in,2024-03-16,214.0,214.0,-0.1863117870722433,0,2024-03-23
in,2024-03-23,195.0,195.0,-0.0887850467289719,0,2024-03-30
in,2024-03-30,156.0,156.0,-0.2,0,2024-04-06
in,2024-04-06,153.0,153.0,-0.0192307692307692,0,2024-04-13
in,2024-04-13,139.0,139.0,-0.0915032679738562,0,2024-04-20
in,2024-04-20,65.0,65.0,-0.5323741007194245,0,2024-04-27
in,2024-10-26,98.0,98.0,,0,2024-11-02
in,2024-11-09,145.0,145.0,-0.2162162162162162,0,2024-11-16
in,2024-11-16,166.0,166.0,0.1448275862068965,0,2024-11-23
in,2024-11-23,156.0,156.0,-0.0602409638554216,0,2024-11-30
in,2024-11-30,257.0,257.0,0.6474358974358975,0,2024-12-07
in,2024-12-07,318.0,318.0,0.2373540856031128,1,2024-12-14
in,2025-01-11,420.0,420.0,-0.2265193370165746,0,2025-01-18
in,2025-01-18,335.0,335.0,-0.2023809523809523,0,2025-01-25
in,2025-01-25,361.0,361.0,0.0776119402985074,0,2025-02-01
in,2025-02-15,366.0,366.0,-0.0054347826086956,0,2025-02-22
in,2025-03-01,241.0,241.0,-0.1423487544483986,0,2025-03-08
in,2025-03-08,240.0,240.0,-0.0041493775933609,0,2025-03-15
in,2025-03-15,207.0,207.0,-0.1375,0,2025-03-22
in,2025-03-22,171.0,171.0,-0.1739130434782608,0,2025-03-29
in,2025-03-29,143.0,143.0,-0.1637426900584795,0,2025-04-05
in,2025-04-05,101.0,101.0,-0.2937062937062937,0,2025-04-12
in,2025-04-12,84.0,84.0,-0.1683168316831683,0,2025-04-19
in,2025-04-19,81.0,81.0,-0.0357142857142857,0,2025-04-26
in,2025-04-26,84.0,84.0,0.037037037037037,0,2025-05-03
in,2025-05-03,52.0,52.0,-0.3809523809523809,0,2025-05-10
in,2025-05-10,61.0,61.0,0.173076923076923,0,2025-05-17
in,2025-05-17,44.0,44.0,-0.2786885245901639,0,2025-05-24
in,2025-05-24,46.0,46.0,0.0454545454545454,0,2025-05-31
in,2025-05-31,38.0,38.0,-0.1739130434782608,0,2025-06-07
in,2025-06-07,44.0,44.0,0.1578947368421052,0,2025-06-14
in,2025-06-14,36.0,36.0,-0.1818181818181818,0,2025-06-21
in,2025-06-21,32.0,32.0,-0.1111111111111111,0,2025-06-28
in,2025-06-28,29.0,29.0,-0.09375,0,2025-07-05
in,2025-07-05,41.0,41.0,0.4137931034482758,0,2025-07-12
in,2025-07-12,39.0,39.0,-0.048780487804878,0,2025-07-19
in,2025-07-19,45.0,45.0,0.1538461538461538,0,2025-07-26
in,2025-07-26,81.0,81.0,0.8,0,2025-08-02
in,2025-08-02,83.0,83.0,0.0246913580246913,0,2025-08-09
in,2025-08-09,114.0,114.0,0.3734939759036144,0,2025-08-16
in,2025-08-16,127.0,127.0,0.1140350877192982,0,2025-08-23
in,2025-08-23,119.0,119.0,-0.0629921259842519,0,2025-08-30
in,2025-08-30,148.0,148.0,0.2436974789915966,0,2025-09-06
in,2025-09-06,145.0,145.0,-0.0202702702702702,0,2025-09-13
in,2025-09-27,93.0,93.0,-0.2439024390243902,0,2025-10-04
in,2025-10-04,67.0,67.0,-0.2795698924731182,0,2025-10-11
in,2025-10-11,82.0,82.0,0.2238805970149253,0,2025-10-18
in,2025-10-18,63.0,63.0,-0.2317073170731707,0,2025-10-25
in,2025-10-25,65.0,65.0,0.0317460317460317,0,2025-11-01
in,2025-11-01,89.0,89.0,0.3692307692307692,0,2025-11-08
in,2025-11-08,117.0,117.0,0.3146067415730337,0,2025-11-15
in,2025-11-15,123.0,123.0,0.0512820512820512,0,2025-11-22
in,2025-11-22,142.0,142.0,0.1544715447154471,0,2025-11-29
in,2025-11-29,183.0,183.0,0.2887323943661972,0,2025-12-06
in,2025-12-13,292.0,292.0,0.3581395348837209,1,2025-12-20
in,2026-03-07,145.0,145.0,-0.09375,0,2026-03-14
in,2026-03-21,68.0,68.0,-0.3982300884955752,0,2026-03-28
in,2026-03-28,47.0,47.0,-0.3088235294117647,0,2026-04-04
in,2026-04-04,39.0,39.0,-0.1702127659574468,0,2026-04-11
in,2026-04-11,40.0,40.0,0.0256410256410256,0,2026-04-18
in,2026-04-18,24.0,24.0,-0.4,0,2026-04-25
in,2026-04-25,27.0,27.0,0.125,0,2026-05-02
in,2026-05-02,11.0,11.0,-0.5925925925925926,0,2026-05-09
in,2026-05-09,23.0,23.0,1.0909090909090908,0,2026-05-16
in,2026-05-16,13.0,13.0,-0.4347826086956521,0,2026-05-23
in,2026-05-23,23.0,23.0,0.7692307692307693,0,2026-05-30
in,2026-05-30,17.0,17.0,-0.2608695652173913,0,2026-06-06
in,2026-06-06,10.0,10.0,-0.4117647058823529,0,2026-06-13
in,2026-06-13,13.0,13.0,0.3,0,2026-06-20
in,2026-06-20,9.0,9.0,-0.3076923076923077,0,2026-06-27
in,2026-06-27,7.0,7.0,-0.2222222222222222,0,2026-07-04
ks,2023-06-17,40.0,40.0,0.1764705882352941,0,2023-06-24
ks,2023-07-08,49.0,49.0,0.53125,0,2023-07-15
ks,2023-07-22,42.0,42.0,0.5555555555555556,0,2023-07-29
ks,2023-10-14,180.0,180.0,0.40625,1,2023-10-21
ks,2023-10-21,235.0,235.0,0.3055555555555556,1,2023-10-28
ks,2023-10-28,261.0,261.0,0.1106382978723404,1,2023-11-04
ks,2023-11-11,285.0,285.0,-0.0104166666666666,0,2023-11-18
ks,2023-11-18,245.0,245.0,-0.1403508771929824,0,2023-11-25
ks,2023-11-25,303.0,303.0,0.236734693877551,1,2023-12-02
ks,2024-03-23,97.0,97.0,-0.010204081632653,0,2024-03-30
